onset	duration	sample	trial_type	value
848	0.002	424001	Scanner	Scan Start
850	0.002	425001	Scanner	Scan Start
852	0.002	426001	Scanner	Scan Start
853.058	0.002	426530	Stimulus	S 30
853.814	0.002	426908	Response	CR
854	0.002	427001	Scanner	Scan Start
854.016	0.002	427009	Stimulus	S140
856	0.002	428001	Scanner	Scan Start
858	0.002	429001	Scanner	Scan Start
860	0.002	430001	Scanner	Scan Start
861.02	0.002	430511	Stimulus	S 20
862	0.002	431001	Scanner	Scan Start
862.224	0.002	431113	Response	FA
862.426	0.002	431214	Stimulus	S162
864	0.002	432001	Scanner	Scan Start
866	0.002	433001	Scanner	Scan Start
868	0.002	434001	Scanner	Scan Start
870	0.002	435001	Scanner	Scan Start
871.058	0.002	435530	Stimulus	S 20
872	0.002	436001	Scanner	Scan Start
872.208	0.002	436105	Response	FA
872.41	0.002	436206	Stimulus	S152
874	0.002	437001	Scanner	Scan Start
876	0.002	438001	Scanner	Scan Start
878	0.002	439001	Scanner	Scan Start
879.058	0.002	439530	Stimulus	S 10
880	0.002	440001	Scanner	Scan Start
880.404	0.002	440203	Response	Hit
880.604	0.002	440303	Stimulus	S120
882	0.002	441001	Scanner	Scan Start
884	0.002	442001	Scanner	Scan Start
886	0.002	443001	Scanner	Scan Start
888	0.002	444001	Scanner	Scan Start
889.076	0.002	444539	Stimulus	S 30
889.818	0.002	444910	Response	CR
890	0.002	445001	Scanner	Scan Start
890.02	0.002	445011	Stimulus	S110
892	0.002	446001	Scanner	Scan Start
894	0.002	447001	Scanner	Scan Start
896	0.002	448001	Scanner	Scan Start
897.038	0.002	448520	Stimulus	S 20
898	0.002	449001	Scanner	Scan Start
898.284	0.002	449143	Response	CR
898.486	0.002	449244	Stimulus	S132
900	0.002	450001	Scanner	Scan Start
902	0.002	451001	Scanner	Scan Start
904	0.002	452001	Scanner	Scan Start
906	0.002	453001	Scanner	Scan Start
907.056	0.002	453529	Stimulus	S 10
908	0.002	454001	Scanner	Scan Start
908.306	0.002	454154	Response	MISS
910	0.002	455001	Scanner	Scan Start
910.006	0.002	455004	Stimulus	S181
912	0.002	456001	Scanner	Scan Start
914	0.002	457001	Scanner	Scan Start
916	0.002	458001	Scanner	Scan Start
917.076	0.002	458539	Stimulus	S 40
917.92	0.002	458961	Response	CR
918	0.002	459001	Scanner	Scan Start
918.122	0.002	459062	Stimulus	S110
920	0.002	460001	Scanner	Scan Start
922	0.002	461001	Scanner	Scan Start
924	0.002	462001	Scanner	Scan Start
926	0.002	463001	Scanner	Scan Start
927.018	0.002	463510	Stimulus	S 40
927.938	0.002	463970	Response	CR
928	0.002	464001	Scanner	Scan Start
928.14	0.002	464071	Stimulus	S140
930	0.002	465001	Scanner	Scan Start
932	0.002	466001	Scanner	Scan Start
934	0.002	467001	Scanner	Scan Start
935.038	0.002	467520	Stimulus	S 30
936	0.002	468001	Scanner	Scan Start
936.114	0.002	468058	Response	CR
936.314	0.002	468158	Stimulus	S130
938	0.002	469001	Scanner	Scan Start
940	0.002	470001	Scanner	Scan Start
942	0.002	471001	Scanner	Scan Start
944	0.002	472001	Scanner	Scan Start
945.094	0.002	472548	Stimulus	S 10
946	0.002	473001	Scanner	Scan Start
946.27	0.002	473136	Response	Hit
946.47	0.002	473236	Stimulus	S120
948	0.002	474001	Scanner	Scan Start
950	0.002	475001	Scanner	Scan Start
952	0.002	476001	Scanner	Scan Start
954	0.002	477001	Scanner	Scan Start
955.076	0.002	477539	Stimulus	S 10
956	0.002	478001	Scanner	Scan Start
956.59	0.002	478296	Response	MISS
956.79	0.002	478396	Stimulus	S170
958	0.002	479001	Scanner	Scan Start
960	0.002	480001	Scanner	Scan Start
962	0.002	481001	Scanner	Scan Start
963.096	0.002	481549	Stimulus	S 40
963.88	0.002	481941	Response	CR
964	0.002	482001	Scanner	Scan Start
964.082	0.002	482042	Stimulus	S140
966	0.002	483001	Scanner	Scan Start
968	0.002	484001	Scanner	Scan Start
970	0.002	485001	Scanner	Scan Start
971.02	0.002	485511	Stimulus	S 40
971.74	0.002	485871	Response	CR
972	0.002	486001	Scanner	Scan Start
973.442	0.002	486722	Stimulus	S111
974	0.002	487001	Scanner	Scan Start
976	0.002	488001	Scanner	Scan Start
978	0.002	489001	Scanner	Scan Start
979.02	0.002	489511	Stimulus	S 10
980	0.002	490001	Scanner	Scan Start
980.132	0.002	490067	Response	Hit
980.332	0.002	490167	Stimulus	S120
982	0.002	491001	Scanner	Scan Start
984	0.002	492001	Scanner	Scan Start
986	0.002	493001	Scanner	Scan Start
988	0.002	494001	Scanner	Scan Start
989.096	0.002	494549	Stimulus	S 20
990	0.002	495001	Scanner	Scan Start
990.254	0.002	495128	Response	FA
990.454	0.002	495228	Stimulus	S152
992	0.002	496001	Scanner	Scan Start
994	0.002	497001	Scanner	Scan Start
996	0.002	498001	Scanner	Scan Start
997.096	0.002	498549	Stimulus	S 30
997.918	0.002	498960	Response	CR
998	0.002	499001	Scanner	Scan Start
998.118	0.002	499060	Stimulus	S110
1000	0.002	500001	Scanner	Scan Start
1002	0.002	501001	Scanner	Scan Start
1004	0.002	502001	Scanner	Scan Start
1005.096	0.002	502549	Stimulus	S 40
1005.924	0.002	502963	Response	CR
1006	0.002	503001	Scanner	Scan Start
1006.124	0.002	503063	Stimulus	S120
1008	0.002	504001	Scanner	Scan Start
1010	0.002	505001	Scanner	Scan Start
1012	0.002	506001	Scanner	Scan Start
1013.096	0.002	506549	Stimulus	S 20
1014	0.002	507001	Scanner	Scan Start
1014.426	0.002	507214	Response	FA
1014.628	0.002	507315	Stimulus	S172
1016	0.002	508001	Scanner	Scan Start
1018	0.002	509001	Scanner	Scan Start
1020	0.002	510001	Scanner	Scan Start
1021.038	0.002	510520	Stimulus	S 40
1021.708	0.002	510855	Response	CR
1021.908	0.002	510955	Stimulus	S130
1022	0.002	511001	Scanner	Scan Start
1024	0.002	512001	Scanner	Scan Start
1026	0.002	513001	Scanner	Scan Start
1028	0.002	514001	Scanner	Scan Start
1030	0.002	515001	Scanner	Scan Start
1031.058	0.002	515530	Stimulus	S 10
1032	0.002	516001	Scanner	Scan Start
1032.374	0.002	516188	Response	Hit
1032.576	0.002	516289	Stimulus	S140
1034	0.002	517001	Scanner	Scan Start
1036	0.002	518001	Scanner	Scan Start
1038	0.002	519001	Scanner	Scan Start
1039.038	0.002	519520	Stimulus	S 20
1040	0.002	520001	Scanner	Scan Start
1040.258	0.002	520130	Response	CR
1040.46	0.002	520231	Stimulus	S132
1042	0.002	521001	Scanner	Scan Start
1044	0.002	522001	Scanner	Scan Start
1046	0.002	523001	Scanner	Scan Start
1047.038	0.002	523520	Stimulus	S 30
1047.902	0.002	523952	Response	CR
1048	0.002	524001	Scanner	Scan Start
1048.104	0.002	524053	Stimulus	S110
1050	0.002	525001	Scanner	Scan Start
1052	0.002	526001	Scanner	Scan Start
1054	0.002	527001	Scanner	Scan Start
1056	0.002	528001	Scanner	Scan Start
1057.076	0.002	528539	Stimulus	S 10
1058	0.002	529001	Scanner	Scan Start
1058.558	0.002	529280	Response	Hit
1058.76	0.002	529381	Stimulus	S130
1060	0.002	530001	Scanner	Scan Start
1062	0.002	531001	Scanner	Scan Start
1064	0.002	532001	Scanner	Scan Start
1066	0.002	533001	Scanner	Scan Start
1067.076	0.002	533539	Stimulus	S 30
1067.942	0.002	533972	Response	CR
1068	0.002	534001	Scanner	Scan Start
1068.142	0.002	534072	Stimulus	S110
1070	0.002	535001	Scanner	Scan Start
1072	0.002	536001	Scanner	Scan Start
1074	0.002	537001	Scanner	Scan Start
1076	0.002	538001	Scanner	Scan Start
1077.038	0.002	538520	Stimulus	S 30
1077.778	0.002	538890	Response	CR
1078	0.002	539001	Scanner	Scan Start
1079.478	0.002	539740	Stimulus	S141
1080	0.002	540001	Scanner	Scan Start
1082	0.002	541001	Scanner	Scan Start
1084	0.002	542001	Scanner	Scan Start
1086	0.002	543001	Scanner	Scan Start
1087.058	0.002	543530	Stimulus	S 20
1088	0.002	544001	Scanner	Scan Start
1088.294	0.002	544148	Response	CR
1088.496	0.002	544249	Stimulus	S132
1090	0.002	545001	Scanner	Scan Start
1092	0.002	546001	Scanner	Scan Start
1094	0.002	547001	Scanner	Scan Start
1095.096	0.002	547549	Stimulus	S 40
1095.854	0.002	547928	Response	CR
1096	0.002	548001	Scanner	Scan Start
1096.056	0.002	548029	Stimulus	S120
1098	0.002	549001	Scanner	Scan Start
1100	0.002	550001	Scanner	Scan Start
1102	0.002	551001	Scanner	Scan Start
1103.076	0.002	551539	Stimulus	S 30
1103.852	0.002	551927	Response	CR
1104	0.002	552001	Scanner	Scan Start
1104.052	0.002	552027	Stimulus	S140
1106	0.002	553001	Scanner	Scan Start
1108	0.002	554001	Scanner	Scan Start
1110	0.002	555001	Scanner	Scan Start
1112	0.002	556001	Scanner	Scan Start
1113.038	0.002	556520	Stimulus	S 10
1114	0.002	557001	Scanner	Scan Start
1114.33	0.002	557166	Response	MISS
1114.53	0.002	557266	Stimulus	S180
1116	0.002	558001	Scanner	Scan Start
1118	0.002	559001	Scanner	Scan Start
1120	0.002	560001	Scanner	Scan Start
1122	0.002	561001	Scanner	Scan Start
1123.094	0.002	561548	Stimulus	S 20
1124	0.002	562001	Scanner	Scan Start
1124.16	0.002	562081	Response	CR
1124.36	0.002	562181	Stimulus	S120
1126	0.002	563001	Scanner	Scan Start
1128	0.002	564001	Scanner	Scan Start
1130	0.002	565001	Scanner	Scan Start
1132	0.002	566001	Scanner	Scan Start
1133.094	0.002	566548	Stimulus	S 20
1134	0.002	567001	Scanner	Scan Start
1134.232	0.002	567117	Response	CR
1135.934	0.002	567968	Stimulus	S111
1136	0.002	568001	Scanner	Scan Start
1138	0.002	569001	Scanner	Scan Start
1140	0.002	570001	Scanner	Scan Start
1142	0.002	571001	Scanner	Scan Start
1143.094	0.002	571548	Stimulus	S 40
1144	0.002	572001	Scanner	Scan Start
1144.148	0.002	572075	Response	CR
1144.35	0.002	572176	Stimulus	S140
1146	0.002	573001	Scanner	Scan Start
1148	0.002	574001	Scanner	Scan Start
1150	0.002	575001	Scanner	Scan Start
1151.056	0.002	575529	Stimulus	S 10
1152	0.002	576001	Scanner	Scan Start
1152.212	0.002	576107	Response	Hit
1152.414	0.002	576208	Stimulus	S130
1154	0.002	577001	Scanner	Scan Start
1156	0.002	578001	Scanner	Scan Start
1158	0.002	579001	Scanner	Scan Start
1160	0.002	580001	Scanner	Scan Start
1161.056	0.002	580529	Stimulus	S 30
1161.788	0.002	580895	Response	CR
1161.988	0.002	580995	Stimulus	S110
1162	0.002	581001	Scanner	Scan Start
1164	0.002	582001	Scanner	Scan Start
1166	0.002	583001	Scanner	Scan Start
1168	0.002	584001	Scanner	Scan Start
1170	0.002	585001	Scanner	Scan Start
1171.038	0.002	585520	Stimulus	S 10
1172	0.002	586001	Scanner	Scan Start
1172.408	0.002	586205	Response	Hit
1172.608	0.002	586305	Stimulus	S140
1174	0.002	587001	Scanner	Scan Start
1176	0.002	588001	Scanner	Scan Start
1178	0.002	589001	Scanner	Scan Start
1179.094	0.002	589548	Stimulus	S 40
1179.894	0.002	589948	Response	CR
1180	0.002	590001	Scanner	Scan Start
1180.096	0.002	590049	Stimulus	S120
1182	0.002	591001	Scanner	Scan Start
1184	0.002	592001	Scanner	Scan Start
1186	0.002	593001	Scanner	Scan Start
1188	0.002	594001	Scanner	Scan Start
1189.018	0.002	594510	Stimulus	S 20
1190	0.002	595001	Scanner	Scan Start
1190.086	0.002	595044	Response	CR
1190.288	0.002	595145	Stimulus	S130
1192	0.002	596001	Scanner	Scan Start
1194	0.002	597001	Scanner	Scan Start
1196	0.002	598001	Scanner	Scan Start
1197.018	0.002	598510	Stimulus	S 20
1198	0.002	599001	Scanner	Scan Start
1198.302	0.002	599152	Response	CR
1198.502	0.002	599252	Stimulus	S120
1200	0.002	600001	Scanner	Scan Start
1202	0.002	601001	Scanner	Scan Start
1204	0.002	602001	Scanner	Scan Start
1206	0.002	603001	Scanner	Scan Start
1207.038	0.002	603520	Stimulus	S 30
1207.952	0.002	603977	Response	CR
1208	0.002	604001	Scanner	Scan Start
1208.154	0.002	604078	Stimulus	S130
1210	0.002	605001	Scanner	Scan Start
1212	0.002	606001	Scanner	Scan Start
1214	0.002	607001	Scanner	Scan Start
1215.038	0.002	607520	Stimulus	S 40
1215.766	0.002	607884	Response	CR
1215.966	0.002	607984	Stimulus	S120
1216	0.002	608001	Scanner	Scan Start
1218	0.002	609001	Scanner	Scan Start
1220	0.002	610001	Scanner	Scan Start
1222	0.002	611001	Scanner	Scan Start
1223.076	0.002	611539	Stimulus	S 20
1224	0.002	612001	Scanner	Scan Start
1224.426	0.002	612214	Response	CR
1224.626	0.002	612314	Stimulus	S110
1226	0.002	613001	Scanner	Scan Start
1228	0.002	614001	Scanner	Scan Start
1230	0.002	615001	Scanner	Scan Start
1232	0.002	616001	Scanner	Scan Start
1233.076	0.002	616539	Stimulus	S 10
1234	0.002	617001	Scanner	Scan Start
1234.124	0.002	617063	Response	Hit
1234.324	0.002	617163	Stimulus	S130
1236	0.002	618001	Scanner	Scan Start
1238	0.002	619001	Scanner	Scan Start
1240	0.002	620001	Scanner	Scan Start
1241.076	0.002	620539	Stimulus	S 40
1241.82	0.002	620911	Response	CR
1242	0.002	621001	Scanner	Scan Start
1242.022	0.002	621012	Stimulus	S110
1244	0.002	622001	Scanner	Scan Start
1246	0.002	623001	Scanner	Scan Start
1248	0.002	624001	Scanner	Scan Start
1249.038	0.002	624520	Stimulus	S 20
1250	0.002	625001	Scanner	Scan Start
1250.434	0.002	625218	Response	CR
1250.636	0.002	625319	Stimulus	S140
1252	0.002	626001	Scanner	Scan Start
1254	0.002	627001	Scanner	Scan Start
1256	0.002	628001	Scanner	Scan Start
1257.076	0.002	628539	Stimulus	S 30
1257.932	0.002	628967	Response	CR
1258	0.002	629001	Scanner	Scan Start
1259.632	0.002	629817	Stimulus	S121
1260	0.002	630001	Scanner	Scan Start
1262	0.002	631001	Scanner	Scan Start
1264	0.002	632001	Scanner	Scan Start
1265.076	0.002	632539	Stimulus	S 30
1265.868	0.002	632935	Response	CR
1266	0.002	633001	Scanner	Scan Start
1266.068	0.002	633035	Stimulus	S140
1268	0.002	634001	Scanner	Scan Start
1270	0.002	635001	Scanner	Scan Start
1272	0.002	636001	Scanner	Scan Start
1274	0.002	637001	Scanner	Scan Start
1275.076	0.002	637539	Stimulus	S 40
1276	0.002	638001	Scanner	Scan Start
1276.056	0.002	638029	Response	CR
1276.256	0.002	638129	Stimulus	S130
1278	0.002	639001	Scanner	Scan Start
1280	0.002	640001	Scanner	Scan Start
1282	0.002	641001	Scanner	Scan Start
1284	0.002	642001	Scanner	Scan Start
1285.076	0.002	642539	Stimulus	S 10
1286	0.002	643001	Scanner	Scan Start
1286.3	0.002	643151	Response	Hit
1286.502	0.002	643252	Stimulus	S120
1288	0.002	644001	Scanner	Scan Start
1290	0.002	645001	Scanner	Scan Start
1292	0.002	646001	Scanner	Scan Start
1293.02	0.002	646511	Stimulus	S 40
1293.766	0.002	646884	Response	CR
1293.968	0.002	646985	Stimulus	S140
1294	0.002	647001	Scanner	Scan Start
1296	0.002	648001	Scanner	Scan Start
1298	0.002	649001	Scanner	Scan Start
1300	0.002	650001	Scanner	Scan Start
1301.096	0.002	650549	Stimulus	S 30
1301.888	0.002	650945	Response	CR
1302	0.002	651001	Scanner	Scan Start
1302.09	0.002	651046	Stimulus	S130
1304	0.002	652001	Scanner	Scan Start
1306	0.002	653001	Scanner	Scan Start
1308	0.002	654001	Scanner	Scan Start
1309.058	0.002	654530	Stimulus	S 20
1310	0.002	655001	Scanner	Scan Start
1310.156	0.002	655079	Response	FA
1310.356	0.002	655179	Stimulus	S150
1312	0.002	656001	Scanner	Scan Start
1314	0.002	657001	Scanner	Scan Start
1316	0.002	658001	Scanner	Scan Start
1317.058	0.002	658530	Stimulus	S 10
1318	0.002	659001	Scanner	Scan Start
1318.258	0.002	659130	Response	Hit
1318.458	0.002	659230	Stimulus	S140
1320	0.002	660001	Scanner	Scan Start
1322	0.002	661001	Scanner	Scan Start
1324	0.002	662001	Scanner	Scan Start
1326	0.002	663001	Scanner	Scan Start
1327.02	0.002	663511	Stimulus	S 30
1327.866	0.002	663934	Response	CR
1328	0.002	664001	Scanner	Scan Start
1328.066	0.002	664034	Stimulus	S110
1330	0.002	665001	Scanner	Scan Start
1332	0.002	666001	Scanner	Scan Start
1334	0.002	667001	Scanner	Scan Start
1336	0.002	668001	Scanner	Scan Start
1337.02	0.002	668511	Stimulus	S 10
1338	0.002	669001	Scanner	Scan Start
1338.13	0.002	669066	Response	MISS
1338.33	0.002	669166	Stimulus	S160
1340	0.002	670001	Scanner	Scan Start
1342	0.002	671001	Scanner	Scan Start
1344	0.002	672001	Scanner	Scan Start
1346	0.002	673001	Scanner	Scan Start
1347.076	0.002	673539	Stimulus	S 40
1347.852	0.002	673927	Response	CR
1348	0.002	674001	Scanner	Scan Start
1349.554	0.002	674778	Stimulus	S121
1350	0.002	675001	Scanner	Scan Start
1352	0.002	676001	Scanner	Scan Start
1354	0.002	677001	Scanner	Scan Start
1355.076	0.002	677539	Stimulus	S 20
1356	0.002	678001	Scanner	Scan Start
1356.112	0.002	678057	Response	CR
1356.314	0.002	678158	Stimulus	S110
1358	0.002	679001	Scanner	Scan Start
1360	0.002	680001	Scanner	Scan Start
1362	0.002	681001	Scanner	Scan Start
1363.018	0.002	681510	Stimulus	S 30
1363.894	0.002	681948	Response	CR
1364	0.002	682001	Scanner	Scan Start
1364.096	0.002	682049	Stimulus	S130
1366	0.002	683001	Scanner	Scan Start
1368	0.002	684001	Scanner	Scan Start
1370	0.002	685001	Scanner	Scan Start
1372	0.002	686001	Scanner	Scan Start
1373.094	0.002	686548	Stimulus	S 10
1374	0.002	687001	Scanner	Scan Start
1374.31	0.002	687156	Response	Hit
1374.512	0.002	687257	Stimulus	S120
1376	0.002	688001	Scanner	Scan Start
1378	0.002	689001	Scanner	Scan Start
1380	0.002	690001	Scanner	Scan Start
1382	0.002	691001	Scanner	Scan Start
1383.056	0.002	691529	Stimulus	S 30
1383.792	0.002	691897	Response	CR
1383.992	0.002	691997	Stimulus	S110
1384	0.002	692001	Scanner	Scan Start
1386	0.002	693001	Scanner	Scan Start
1388	0.002	694001	Scanner	Scan Start
1390	0.002	695001	Scanner	Scan Start
1391.094	0.002	695548	Stimulus	S 40
1391.906	0.002	695954	Response	CR
1392	0.002	696001	Scanner	Scan Start
1392.106	0.002	696054	Stimulus	S140
1394	0.002	697001	Scanner	Scan Start
1396	0.002	698001	Scanner	Scan Start
1398	0.002	699001	Scanner	Scan Start
1399.076	0.002	699539	Stimulus	S 20
1400	0.002	700001	Scanner	Scan Start
1400.638	0.002	700320	Response	FA
1400.84	0.002	700421	Stimulus	S180
1402	0.002	701001	Scanner	Scan Start
1404	0.002	702001	Scanner	Scan Start
1406	0.002	703001	Scanner	Scan Start
1407.094	0.002	703548	Stimulus	S 30
1407.914	0.002	703958	Response	CR
1408	0.002	704001	Scanner	Scan Start
1408.116	0.002	704059	Stimulus	S110
1410	0.002	705001	Scanner	Scan Start
1412	0.002	706001	Scanner	Scan Start
1414	0.002	707001	Scanner	Scan Start
1416	0.002	708001	Scanner	Scan Start
1417.076	0.002	708539	Stimulus	S 40
1417.818	0.002	708910	Response	CR
1418	0.002	709001	Scanner	Scan Start
1419.52	0.002	709761	Stimulus	S121
1420	0.002	710001	Scanner	Scan Start
1422	0.002	711001	Scanner	Scan Start
1424	0.002	712001	Scanner	Scan Start
1426	0.002	713001	Scanner	Scan Start
1427.076	0.002	713539	Stimulus	S 10
1428	0.002	714001	Scanner	Scan Start
1428.35	0.002	714176	Response	Hit
1428.552	0.002	714277	Stimulus	S140
1430	0.002	715001	Scanner	Scan Start
1432	0.002	716001	Scanner	Scan Start
1434	0.002	717001	Scanner	Scan Start
1435.058	0.002	717530	Stimulus	S 20
1436	0.002	718001	Scanner	Scan Start
1436.264	0.002	718133	Response	CR
1436.466	0.002	718234	Stimulus	S130
1438	0.002	719001	Scanner	Scan Start
1440	0.002	720001	Scanner	Scan Start
1442	0.002	721001	Scanner	Scan Start
1444	0.002	722001	Scanner	Scan Start
1445.02	0.002	722511	Stimulus	S 20
1446	0.002	723001	Scanner	Scan Start
1446.128	0.002	723065	Response	CR
1446.33	0.002	723166	Stimulus	S110
1448	0.002	724001	Scanner	Scan Start
1450	0.002	725001	Scanner	Scan Start
1452	0.002	726001	Scanner	Scan Start
1453.076	0.002	726539	Stimulus	S 40
1453.868	0.002	726935	Response	CR
1454	0.002	727001	Scanner	Scan Start
1454.07	0.002	727036	Stimulus	S140
1456	0.002	728001	Scanner	Scan Start
1458	0.002	729001	Scanner	Scan Start
1460	0.002	730001	Scanner	Scan Start
1462	0.002	731001	Scanner	Scan Start
1463.058	0.002	731530	Stimulus	S 40
1463.804	0.002	731903	Response	CR
1464	0.002	732001	Scanner	Scan Start
1464.004	0.002	732003	Stimulus	S110
1466	0.002	733001	Scanner	Scan Start
1468	0.002	734001	Scanner	Scan Start
1470	0.002	735001	Scanner	Scan Start
1471.058	0.002	735530	Stimulus	S 20
1472	0.002	736001	Scanner	Scan Start
1472.276	0.002	736139	Response	CR
1472.478	0.002	736240	Stimulus	S130
1474	0.002	737001	Scanner	Scan Start
1476	0.002	738001	Scanner	Scan Start
1478	0.002	739001	Scanner	Scan Start
1479.096	0.002	739549	Stimulus	S 30
1479.912	0.002	739957	Response	CR
1480	0.002	740001	Scanner	Scan Start
1480.114	0.002	740058	Stimulus	S140
1482	0.002	741001	Scanner	Scan Start
1484	0.002	742001	Scanner	Scan Start
1486	0.002	743001	Scanner	Scan Start
1487.02	0.002	743511	Stimulus	S 10
1488	0.002	744001	Scanner	Scan Start
1488.786	0.002	744394	Response	Hit
1488.988	0.002	744495	Stimulus	S120
1490	0.002	745001	Scanner	Scan Start
1492	0.002	746001	Scanner	Scan Start
1494	0.002	747001	Scanner	Scan Start
1495.038	0.002	747520	Stimulus	S 10
1496	0.002	748001	Scanner	Scan Start
1496.35	0.002	748176	Response	Hit
1496.552	0.002	748277	Stimulus	S130
1498	0.002	749001	Scanner	Scan Start
1500	0.002	750001	Scanner	Scan Start
1502	0.002	751001	Scanner	Scan Start
1504	0.002	752001	Scanner	Scan Start
1505.02	0.002	752511	Stimulus	S 30
1505.724	0.002	752863	Response	CR
1505.926	0.002	752964	Stimulus	S120
1506	0.002	753001	Scanner	Scan Start
1508	0.002	754001	Scanner	Scan Start
1510	0.002	755001	Scanner	Scan Start
1512	0.002	756001	Scanner	Scan Start
1513.02	0.002	756511	Stimulus	S 40
1513.878	0.002	756940	Response	CR
1514	0.002	757001	Scanner	Scan Start
1514.078	0.002	757040	Stimulus	S130
1516	0.002	758001	Scanner	Scan Start
1518	0.002	759001	Scanner	Scan Start
1520	0.002	760001	Scanner	Scan Start
1522	0.002	761001	Scanner	Scan Start
1523.038	0.002	761520	Stimulus	S 30
1523.776	0.002	761889	Response	CR
1524	0.002	762001	Scanner	Scan Start
1525.476	0.002	762739	Stimulus	S121
1526	0.002	763001	Scanner	Scan Start
1528	0.002	764001	Scanner	Scan Start
1530	0.002	765001	Scanner	Scan Start
1532	0.002	766001	Scanner	Scan Start
1533.058	0.002	766530	Stimulus	S 30
1533.89	0.002	766946	Response	CR
1534	0.002	767001	Scanner	Scan Start
1534.092	0.002	767047	Stimulus	S140
1536	0.002	768001	Scanner	Scan Start
1538	0.002	769001	Scanner	Scan Start
1540	0.002	770001	Scanner	Scan Start
1542	0.002	771001	Scanner	Scan Start
1543.096	0.002	771549	Stimulus	S 10
1544	0.002	772001	Scanner	Scan Start
1544.256	0.002	772129	Response	Hit
1544.456	0.002	772229	Stimulus	S110
1546	0.002	773001	Scanner	Scan Start
1548	0.002	774001	Scanner	Scan Start
1550	0.002	775001	Scanner	Scan Start
1552	0.002	776001	Scanner	Scan Start
1553.038	0.002	776520	Stimulus	S 40
1553.928	0.002	776965	Response	CR
1554	0.002	777001	Scanner	Scan Start
1554.13	0.002	777066	Stimulus	S130
1556	0.002	778001	Scanner	Scan Start
1558	0.002	779001	Scanner	Scan Start
1560	0.002	780001	Scanner	Scan Start
1561.076	0.002	780539	Stimulus	S 10
1562	0.002	781001	Scanner	Scan Start
1562.244	0.002	781123	Response	Hit
1562.446	0.002	781224	Stimulus	S140
1564	0.002	782001	Scanner	Scan Start
1566	0.002	783001	Scanner	Scan Start
1568	0.002	784001	Scanner	Scan Start
1570	0.002	785001	Scanner	Scan Start
1571.038	0.002	785520	Stimulus	S 30
1571.658	0.002	785830	Response	CR
1571.86	0.002	785931	Stimulus	S120
1572	0.002	786001	Scanner	Scan Start
1574	0.002	787001	Scanner	Scan Start
1576	0.002	788001	Scanner	Scan Start
1578	0.002	789001	Scanner	Scan Start
1579.094	0.002	789548	Stimulus	S 10
1580	0.002	790001	Scanner	Scan Start
1580.444	0.002	790223	Response	MISS
1580.644	0.002	790323	Stimulus	S160
1582	0.002	791001	Scanner	Scan Start
1584	0.002	792001	Scanner	Scan Start
1586	0.002	793001	Scanner	Scan Start
1588	0.002	794001	Scanner	Scan Start
1589.038	0.002	794520	Stimulus	S 20
1590	0.002	795001	Scanner	Scan Start
1590.1	0.002	795051	Response	CR
1591.8	0.002	795901	Stimulus	S111
1592	0.002	796001	Scanner	Scan Start
1594	0.002	797001	Scanner	Scan Start
1596	0.002	798001	Scanner	Scan Start
1598	0.002	799001	Scanner	Scan Start
1599.094	0.002	799548	Stimulus	S 40
1599.918	0.002	799960	Response	CR
1600	0.002	800001	Scanner	Scan Start
1600.12	0.002	800061	Stimulus	S120
1602	0.002	801001	Scanner	Scan Start
1604	0.002	802001	Scanner	Scan Start
1606	0.002	803001	Scanner	Scan Start
1607.038	0.002	803520	Stimulus	S 20
1608	0.002	804001	Scanner	Scan Start
1609.058	0.002	804530	Stimulus	S190
1610	0.002	805001	Scanner	Scan Start
1612	0.002	806001	Scanner	Scan Start
1614	0.002	807001	Scanner	Scan Start
1616	0.002	808001	Scanner	Scan Start
1617.076	0.002	808539	Stimulus	S 40
1617.732	0.002	808867	Response	CR
1617.932	0.002	808967	Stimulus	S130
1618	0.002	809001	Scanner	Scan Start
1620	0.002	810001	Scanner	Scan Start
1622	0.002	811001	Scanner	Scan Start
1624	0.002	812001	Scanner	Scan Start
1626	0.002	813001	Scanner	Scan Start
1628	0.002	814001	Scanner	Scan Start
1630	0.002	815001	Scanner	Scan Start
