onset	duration	sample	trial_type	value
848	0.002	424001	Scanner	Scan Start
850	0.002	425001	Scanner	Scan Start
852	0.002	426001	Scanner	Scan Start
853.056	0.002	426529	Stimulus	S 10
853.926	0.002	426964	Response	Hit
854	0.002	427001	Scanner	Scan Start
854.128	0.002	427065	Stimulus	S120
856	0.002	428001	Scanner	Scan Start
858	0.002	429001	Scanner	Scan Start
860	0.002	430001	Scanner	Scan Start
861.076	0.002	430539	Stimulus	S 10
862	0.002	431001	Scanner	Scan Start
862.004	0.002	431003	Response	Hit
862.206	0.002	431104	Stimulus	S140
864	0.002	432001	Scanner	Scan Start
866	0.002	433001	Scanner	Scan Start
868	0.002	434001	Scanner	Scan Start
869.094	0.002	434548	Stimulus	S 30
870	0.002	435001	Scanner	Scan Start
870.07	0.002	435036	Response	CR
870.272	0.002	435137	Stimulus	S110
872	0.002	436001	Scanner	Scan Start
874	0.002	437001	Scanner	Scan Start
876	0.002	438001	Scanner	Scan Start
877.038	0.002	438520	Stimulus	S 20
877.856	0.002	438929	Response	FA
878	0.002	439001	Scanner	Scan Start
878.058	0.002	439030	Stimulus	S152
880	0.002	440001	Scanner	Scan Start
882	0.002	441001	Scanner	Scan Start
884	0.002	442001	Scanner	Scan Start
886	0.002	443001	Scanner	Scan Start
887.02	0.002	443511	Stimulus	S 20
887.942	0.002	443972	Response	FA
888	0.002	444001	Scanner	Scan Start
888.144	0.002	444073	Stimulus	S182
890	0.002	445001	Scanner	Scan Start
892	0.002	446001	Scanner	Scan Start
894	0.002	447001	Scanner	Scan Start
895.038	0.002	447520	Stimulus	S 10
895.788	0.002	447895	Response	MISS
895.99	0.002	447996	Stimulus	S160
896	0.002	448001	Scanner	Scan Start
898	0.002	449001	Scanner	Scan Start
900	0.002	450001	Scanner	Scan Start
902	0.002	451001	Scanner	Scan Start
904	0.002	452001	Scanner	Scan Start
905.02	0.002	452511	Stimulus	S 10
905.868	0.002	452935	Response	Hit
906	0.002	453001	Scanner	Scan Start
907.57	0.002	453786	Stimulus	S121
908	0.002	454001	Scanner	Scan Start
910	0.002	455001	Scanner	Scan Start
912	0.002	456001	Scanner	Scan Start
914	0.002	457001	Scanner	Scan Start
915.076	0.002	457539	Stimulus	S 20
916	0.002	458001	Scanner	Scan Start
916.218	0.002	458110	Response	FA
916.418	0.002	458210	Stimulus	S172
918	0.002	459001	Scanner	Scan Start
920	0.002	460001	Scanner	Scan Start
922	0.002	461001	Scanner	Scan Start
923.058	0.002	461530	Stimulus	S 40
924	0.002	462001	Scanner	Scan Start
924.126	0.002	462064	Response	CR
924.326	0.002	462164	Stimulus	S110
926	0.002	463001	Scanner	Scan Start
928	0.002	464001	Scanner	Scan Start
930	0.002	465001	Scanner	Scan Start
932	0.002	466001	Scanner	Scan Start
933.076	0.002	466539	Stimulus	S 10
934	0.002	467001	Response	Hit
934	0.002	467001	Scanner	Scan Start
934.2	0.002	467101	Stimulus	S120
936	0.002	468001	Scanner	Scan Start
938	0.002	469001	Scanner	Scan Start
940	0.002	470001	Scanner	Scan Start
942	0.002	471001	Scanner	Scan Start
943.076	0.002	471539	Stimulus	S 30
944	0.002	472001	Scanner	Scan Start
944.16	0.002	472081	Response	CR
944.362	0.002	472182	Stimulus	S130
946	0.002	473001	Scanner	Scan Start
948	0.002	474001	Scanner	Scan Start
950	0.002	475001	Scanner	Scan Start
952	0.002	476001	Scanner	Scan Start
953.094	0.002	476548	Stimulus	S 30
954	0.002	477001	Scanner	Scan Start
954.066	0.002	477034	Response	CR
954.266	0.002	477134	Stimulus	S140
956	0.002	478001	Scanner	Scan Start
958	0.002	479001	Scanner	Scan Start
960	0.002	480001	Scanner	Scan Start
961.018	0.002	480510	Stimulus	S 20
961.858	0.002	480930	Response	CR
962	0.002	481001	Scanner	Scan Start
962.06	0.002	481031	Stimulus	S132
964	0.002	482001	Scanner	Scan Start
966	0.002	483001	Scanner	Scan Start
968	0.002	484001	Scanner	Scan Start
970	0.002	485001	Scanner	Scan Start
971.038	0.002	485520	Stimulus	S 40
971.856	0.002	485929	Response	CR
972	0.002	486001	Scanner	Scan Start
973.558	0.002	486780	Stimulus	S111
974	0.002	487001	Scanner	Scan Start
976	0.002	488001	Scanner	Scan Start
978	0.002	489001	Scanner	Scan Start
979.056	0.002	489529	Stimulus	S 10
979.882	0.002	489942	Response	Hit
980	0.002	490001	Scanner	Scan Start
980.082	0.002	490042	Stimulus	S130
982	0.002	491001	Scanner	Scan Start
984	0.002	492001	Scanner	Scan Start
986	0.002	493001	Scanner	Scan Start
988	0.002	494001	Scanner	Scan Start
989.076	0.002	494539	Stimulus	S 30
989.852	0.002	494927	Response	CR
990	0.002	495001	Scanner	Scan Start
990.052	0.002	495027	Stimulus	S110
992	0.002	496001	Scanner	Scan Start
994	0.002	497001	Scanner	Scan Start
996	0.002	498001	Scanner	Scan Start
997.018	0.002	498510	Stimulus	S 40
997.814	0.002	498908	Response	CR
998	0.002	499001	Scanner	Scan Start
998.014	0.002	499008	Stimulus	S140
1000	0.002	500001	Scanner	Scan Start
1002	0.002	501001	Scanner	Scan Start
1004	0.002	502001	Scanner	Scan Start
1006	0.002	503001	Scanner	Scan Start
1007.094	0.002	503548	Stimulus	S 40
1008	0.002	504001	Scanner	Scan Start
1008.088	0.002	504045	Response	CR
1008.29	0.002	504146	Stimulus	S130
1010	0.002	505001	Scanner	Scan Start
1012	0.002	506001	Scanner	Scan Start
1014	0.002	507001	Scanner	Scan Start
1015.018	0.002	507510	Stimulus	S 20
1015.892	0.002	507947	Response	FA
1016	0.002	508001	Scanner	Scan Start
1016.092	0.002	508047	Stimulus	S152
1018	0.002	509001	Scanner	Scan Start
1020	0.002	510001	Scanner	Scan Start
1022	0.002	511001	Scanner	Scan Start
1023.038	0.002	511520	Stimulus	S 40
1023.93	0.002	511966	Response	CR
1024	0.002	512001	Scanner	Scan Start
1024.132	0.002	512067	Stimulus	S120
1026	0.002	513001	Scanner	Scan Start
1028	0.002	514001	Scanner	Scan Start
1030	0.002	515001	Scanner	Scan Start
1032	0.002	516001	Scanner	Scan Start
1033.096	0.002	516549	Stimulus	S 40
1034	0.002	517001	Scanner	Scan Start
1034.166	0.002	517084	Response	CR
1034.368	0.002	517185	Stimulus	S140
1036	0.002	518001	Scanner	Scan Start
1038	0.002	519001	Scanner	Scan Start
1040	0.002	520001	Scanner	Scan Start
1042	0.002	521001	Scanner	Scan Start
1043.076	0.002	521539	Stimulus	S 10
1043.878	0.002	521940	Response	Hit
1044	0.002	522001	Scanner	Scan Start
1044.08	0.002	522041	Stimulus	S120
1046	0.002	523001	Scanner	Scan Start
1048	0.002	524001	Scanner	Scan Start
1050	0.002	525001	Scanner	Scan Start
1052	0.002	526001	Scanner	Scan Start
1053.038	0.002	526520	Stimulus	S 30
1054	0.002	527001	Scanner	Scan Start
1054.062	0.002	527032	Response	CR
1054.262	0.002	527132	Stimulus	S110
1056	0.002	528001	Scanner	Scan Start
1058	0.002	529001	Scanner	Scan Start
1060	0.002	530001	Scanner	Scan Start
1062	0.002	531001	Scanner	Scan Start
1063.096	0.002	531549	Stimulus	S 20
1063.84	0.002	531921	Response	FA
1064	0.002	532001	Scanner	Scan Start
1064.04	0.002	532021	Stimulus	S172
1066	0.002	533001	Scanner	Scan Start
1068	0.002	534001	Scanner	Scan Start
1070	0.002	535001	Scanner	Scan Start
1071.058	0.002	535530	Stimulus	S 20
1072	0.002	536001	Scanner	Scan Start
1072.034	0.002	536018	Response	FA
1072.234	0.002	536118	Stimulus	S162
1074	0.002	537001	Scanner	Scan Start
1076	0.002	538001	Scanner	Scan Start
1078	0.002	539001	Scanner	Scan Start
1079.096	0.002	539549	Stimulus	S 10
1079.948	0.002	539975	Response	MISS
1080	0.002	540001	Scanner	Scan Start
1081.648	0.002	540825	Stimulus	S151
1082	0.002	541001	Scanner	Scan Start
1084	0.002	542001	Scanner	Scan Start
1086	0.002	543001	Scanner	Scan Start
1087.02	0.002	543511	Stimulus	S 10
1088	0.002	544001	Scanner	Scan Start
1088.09	0.002	544046	Response	Hit
1088.292	0.002	544147	Stimulus	S140
1090	0.002	545001	Scanner	Scan Start
1092	0.002	546001	Scanner	Scan Start
1094	0.002	547001	Scanner	Scan Start
1095.076	0.002	547539	Stimulus	S 40
1095.938	0.002	547970	Response	CR
1096	0.002	548001	Scanner	Scan Start
1096.14	0.002	548071	Stimulus	S130
1098	0.002	549001	Scanner	Scan Start
1100	0.002	550001	Scanner	Scan Start
1102	0.002	551001	Scanner	Scan Start
1104	0.002	552001	Scanner	Scan Start
1105.02	0.002	552511	Stimulus	S 20
1105.886	0.002	552944	Response	FA
1106	0.002	553001	Scanner	Scan Start
1106.086	0.002	553044	Stimulus	S182
1108	0.002	554001	Scanner	Scan Start
1110	0.002	555001	Scanner	Scan Start
1112	0.002	556001	Scanner	Scan Start
1114	0.002	557001	Scanner	Scan Start
1115.096	0.002	557549	Stimulus	S 30
1115.874	0.002	557938	Response	CR
1116	0.002	558001	Scanner	Scan Start
1116.074	0.002	558038	Stimulus	S110
1118	0.002	559001	Scanner	Scan Start
1120	0.002	560001	Scanner	Scan Start
1122	0.002	561001	Scanner	Scan Start
1123.02	0.002	561511	Stimulus	S 10
1123.87	0.002	561936	Response	Hit
1124	0.002	562001	Scanner	Scan Start
1124.07	0.002	562036	Stimulus	S140
1126	0.002	563001	Scanner	Scan Start
1128	0.002	564001	Scanner	Scan Start
1130	0.002	565001	Scanner	Scan Start
1132	0.002	566001	Scanner	Scan Start
1133.038	0.002	566520	Stimulus	S 20
1133.908	0.002	566955	Response	CR
1134	0.002	567001	Scanner	Scan Start
1135.61	0.002	567806	Stimulus	S123
1136	0.002	568001	Scanner	Scan Start
1138	0.002	569001	Scanner	Scan Start
1140	0.002	570001	Scanner	Scan Start
1141.038	0.002	570520	Stimulus	S 10
1141.68	0.002	570841	Response	MISS
1141.88	0.002	570941	Stimulus	S170
1142	0.002	571001	Scanner	Scan Start
1144	0.002	572001	Scanner	Scan Start
1146	0.002	573001	Scanner	Scan Start
1148	0.002	574001	Scanner	Scan Start
1150	0.002	575001	Scanner	Scan Start
1151.096	0.002	575549	Stimulus	S 10
1152	0.002	576001	Scanner	Scan Start
1152.112	0.002	576057	Response	Hit
1152.314	0.002	576158	Stimulus	S130
1154	0.002	577001	Scanner	Scan Start
1156	0.002	578001	Scanner	Scan Start
1158	0.002	579001	Scanner	Scan Start
1159.076	0.002	579539	Stimulus	S 40
1159.864	0.002	579933	Response	CR
1160	0.002	580001	Scanner	Scan Start
1160.066	0.002	580034	Stimulus	S120
1162	0.002	581001	Scanner	Scan Start
1164	0.002	582001	Scanner	Scan Start
1166	0.002	583001	Scanner	Scan Start
1168	0.002	584001	Scanner	Scan Start
1169.076	0.002	584539	Stimulus	S 20
1169.994	0.002	584998	Response	FA
1170	0.002	585001	Scanner	Scan Start
1170.196	0.002	585099	Stimulus	S152
1172	0.002	586001	Scanner	Scan Start
1174	0.002	587001	Scanner	Scan Start
1176	0.002	588001	Scanner	Scan Start
1177.094	0.002	588548	Stimulus	S 20
1178	0.002	589001	Scanner	Scan Start
1178.02	0.002	589011	Response	FA
1178.222	0.002	589112	Stimulus	S172
1180	0.002	590001	Scanner	Scan Start
1182	0.002	591001	Scanner	Scan Start
1184	0.002	592001	Scanner	Scan Start
1185.018	0.002	592510	Stimulus	S 40
1185.984	0.002	592993	Response	CR
1186	0.002	593001	Scanner	Scan Start
1186.186	0.002	593094	Stimulus	S130
1188	0.002	594001	Scanner	Scan Start
1190	0.002	595001	Scanner	Scan Start
1192	0.002	596001	Scanner	Scan Start
1193.056	0.002	596529	Stimulus	S 10
1193.982	0.002	596992	Response	Hit
1194	0.002	597001	Scanner	Scan Start
1194.182	0.002	597092	Stimulus	S120
1196	0.002	598001	Scanner	Scan Start
1198	0.002	599001	Scanner	Scan Start
1200	0.002	600001	Scanner	Scan Start
1201.018	0.002	600510	Stimulus	S 30
1201.95	0.002	600976	Response	CR
1202	0.002	601001	Scanner	Scan Start
1202.152	0.002	601077	Stimulus	S110
1204	0.002	602001	Scanner	Scan Start
1206	0.002	603001	Scanner	Scan Start
1208	0.002	604001	Scanner	Scan Start
1210	0.002	605001	Scanner	Scan Start
1211.094	0.002	605548	Stimulus	S 10
1211.914	0.002	605958	Response	MISS
1212	0.002	606001	Scanner	Scan Start
1212.116	0.002	606059	Stimulus	S180
1214	0.002	607001	Scanner	Scan Start
1216	0.002	608001	Scanner	Scan Start
1218	0.002	609001	Scanner	Scan Start
1219.094	0.002	609548	Stimulus	S 40
1220	0.002	610001	Scanner	Scan Start
1220.152	0.002	610077	Response	CR
1220.354	0.002	610178	Stimulus	S130
1222	0.002	611001	Scanner	Scan Start
1224	0.002	612001	Scanner	Scan Start
1226	0.002	613001	Scanner	Scan Start
1228	0.002	614001	Scanner	Scan Start
1229.038	0.002	614520	Stimulus	S 10
1229.792	0.002	614897	Response	Hit
1229.994	0.002	614998	Stimulus	S110
1230	0.002	615001	Scanner	Scan Start
1232	0.002	616001	Scanner	Scan Start
1234	0.002	617001	Scanner	Scan Start
1236	0.002	618001	Scanner	Scan Start
1238	0.002	619001	Scanner	Scan Start
1239.094	0.002	619548	Stimulus	S 30
1240	0.002	620001	Scanner	Scan Start
1240.272	0.002	620137	Response	CR
1240.474	0.002	620238	Stimulus	S140
1242	0.002	621001	Scanner	Scan Start
1244	0.002	622001	Scanner	Scan Start
1246	0.002	623001	Scanner	Scan Start
1248	0.002	624001	Scanner	Scan Start
1249.056	0.002	624529	Stimulus	S 30
1250	0.002	625001	Scanner	Scan Start
1250.458	0.002	625230	Response	CR
1250.66	0.002	625331	Stimulus	S120
1252	0.002	626001	Scanner	Scan Start
1254	0.002	627001	Scanner	Scan Start
1256	0.002	628001	Scanner	Scan Start
1258	0.002	629001	Scanner	Scan Start
1259.056	0.002	629529	Stimulus	S 20
1260	0.002	630001	Scanner	Scan Start
1260.034	0.002	630018	Response	CR
1261.736	0.002	630869	Stimulus	S143
1262	0.002	631001	Scanner	Scan Start
1264	0.002	632001	Scanner	Scan Start
1266	0.002	633001	Scanner	Scan Start
1267.038	0.002	633520	Stimulus	S 40
1268	0.002	634001	Scanner	Scan Start
1268.164	0.002	634083	Response	FA
1268.366	0.002	634184	Stimulus	S150
1270	0.002	635001	Scanner	Scan Start
1272	0.002	636001	Scanner	Scan Start
1274	0.002	637001	Scanner	Scan Start
1275.056	0.002	637529	Stimulus	S 20
1276	0.002	638001	Scanner	Scan Start
1276.006	0.002	638004	Response	CR
1276.208	0.002	638105	Stimulus	S132
1278	0.002	639001	Scanner	Scan Start
1280	0.002	640001	Scanner	Scan Start
1282	0.002	641001	Scanner	Scan Start
1283.094	0.002	641548	Stimulus	S 40
1284	0.002	642001	Scanner	Scan Start
1284.074	0.002	642038	Response	CR
1284.276	0.002	642139	Stimulus	S120
1286	0.002	643001	Scanner	Scan Start
1288	0.002	644001	Scanner	Scan Start
1290	0.002	645001	Scanner	Scan Start
1292	0.002	646001	Scanner	Scan Start
1293.018	0.002	646510	Stimulus	S 10
1293.958	0.002	646980	Response	Hit
1294	0.002	647001	Scanner	Scan Start
1294.16	0.002	647081	Stimulus	S140
1296	0.002	648001	Scanner	Scan Start
1298	0.002	649001	Scanner	Scan Start
1300	0.002	650001	Scanner	Scan Start
1301.038	0.002	650520	Stimulus	S 30
1302	0.002	651001	Scanner	Scan Start
1302.032	0.002	651017	Response	CR
1302.234	0.002	651118	Stimulus	S130
1304	0.002	652001	Scanner	Scan Start
1306	0.002	653001	Scanner	Scan Start
1308	0.002	654001	Scanner	Scan Start
1309.076	0.002	654539	Stimulus	S 20
1310	0.002	655001	Scanner	Scan Start
1310.344	0.002	655173	Response	CR
1310.544	0.002	655273	Stimulus	S140
1312	0.002	656001	Scanner	Scan Start
1314	0.002	657001	Scanner	Scan Start
1316	0.002	658001	Scanner	Scan Start
1318	0.002	659001	Scanner	Scan Start
1319.02	0.002	659511	Stimulus	S 30
1320	0.002	660001	Scanner	Scan Start
1320.06	0.002	660031	Response	CR
1320.262	0.002	660132	Stimulus	S110
1322	0.002	661001	Scanner	Scan Start
1324	0.002	662001	Scanner	Scan Start
1326	0.002	663001	Scanner	Scan Start
1328	0.002	664001	Scanner	Scan Start
1329.076	0.002	664539	Stimulus	S 40
1330	0.002	665001	Scanner	Scan Start
1330.044	0.002	665023	Response	CR
1330.246	0.002	665124	Stimulus	S120
1332	0.002	666001	Scanner	Scan Start
1334	0.002	667001	Scanner	Scan Start
1336	0.002	668001	Scanner	Scan Start
1337.058	0.002	668530	Stimulus	S 20
1337.89	0.002	668946	Response	FA
1338	0.002	669001	Scanner	Scan Start
1338.092	0.002	669047	Stimulus	S160
1340	0.002	670001	Scanner	Scan Start
1342	0.002	671001	Scanner	Scan Start
1344	0.002	672001	Scanner	Scan Start
1346	0.002	673001	Scanner	Scan Start
1347.076	0.002	673539	Stimulus	S 30
1348	0.002	674001	Scanner	Scan Start
1348.07	0.002	674036	Response	CR
1349.772	0.002	674887	Stimulus	S111
1350	0.002	675001	Scanner	Scan Start
1352	0.002	676001	Scanner	Scan Start
1354	0.002	677001	Scanner	Scan Start
1356	0.002	678001	Scanner	Scan Start
1357.038	0.002	678520	Stimulus	S 10
1357.942	0.002	678972	Response	Hit
1358	0.002	679001	Scanner	Scan Start
1358.144	0.002	679073	Stimulus	S130
1360	0.002	680001	Scanner	Scan Start
1362	0.002	681001	Scanner	Scan Start
1364	0.002	682001	Scanner	Scan Start
1365.096	0.002	682549	Stimulus	S 20
1366	0.002	683001	Scanner	Scan Start
1366.076	0.002	683039	Response	FA
1366.276	0.002	683139	Stimulus	S180
1368	0.002	684001	Scanner	Scan Start
1370	0.002	685001	Scanner	Scan Start
1372	0.002	686001	Scanner	Scan Start
1374	0.002	687001	Scanner	Scan Start
1375.018	0.002	687510	Stimulus	S 30
1375.996	0.002	687999	Response	CR
1376	0.002	688001	Scanner	Scan Start
1376.196	0.002	688099	Stimulus	S120
1378	0.002	689001	Scanner	Scan Start
1380	0.002	690001	Scanner	Scan Start
1382	0.002	691001	Scanner	Scan Start
1384	0.002	692001	Scanner	Scan Start
1385.056	0.002	692529	Stimulus	S 20
1385.958	0.002	692980	Response	FA
1386	0.002	693001	Scanner	Scan Start
1386.16	0.002	693081	Stimulus	S160
1388	0.002	694001	Scanner	Scan Start
1390	0.002	695001	Scanner	Scan Start
1392	0.002	696001	Scanner	Scan Start
1394	0.002	697001	Scanner	Scan Start
1395.056	0.002	697529	Stimulus	S 10
1395.722	0.002	697862	Response	MISS
1395.924	0.002	697963	Stimulus	S170
1396	0.002	698001	Scanner	Scan Start
1398	0.002	699001	Scanner	Scan Start
1400	0.002	700001	Scanner	Scan Start
1402	0.002	701001	Scanner	Scan Start
1403.076	0.002	701539	Stimulus	S 40
1404	0.002	702001	Scanner	Scan Start
1404.08	0.002	702041	Response	CR
1404.28	0.002	702141	Stimulus	S110
1406	0.002	703001	Scanner	Scan Start
1408	0.002	704001	Scanner	Scan Start
1410	0.002	705001	Scanner	Scan Start
1411.056	0.002	705529	Stimulus	S 10
1412	0.002	706001	Scanner	Scan Start
1412.166	0.002	706084	Response	Hit
1412.368	0.002	706185	Stimulus	S140
1414	0.002	707001	Scanner	Scan Start
1416	0.002	708001	Scanner	Scan Start
1418	0.002	709001	Scanner	Scan Start
1419.076	0.002	709539	Stimulus	S 30
1420	0.002	710001	Scanner	Scan Start
1420.026	0.002	710014	Response	CR
1421.726	0.002	710864	Stimulus	S111
1422	0.002	711001	Scanner	Scan Start
1424	0.002	712001	Scanner	Scan Start
1426	0.002	713001	Scanner	Scan Start
1427.094	0.002	713548	Stimulus	S 10
1427.906	0.002	713954	Response	Hit
1428	0.002	714001	Scanner	Scan Start
1428.108	0.002	714055	Stimulus	S120
1430	0.002	715001	Scanner	Scan Start
1432	0.002	716001	Scanner	Scan Start
1434	0.002	717001	Scanner	Scan Start
1436	0.002	718001	Scanner	Scan Start
1437.094	0.002	718548	Stimulus	S 30
1438	0.002	719001	Scanner	Scan Start
1438.078	0.002	719040	Response	CR
1438.28	0.002	719141	Stimulus	S140
1440	0.002	720001	Scanner	Scan Start
1442	0.002	721001	Scanner	Scan Start
1444	0.002	722001	Scanner	Scan Start
1446	0.002	723001	Scanner	Scan Start
1447.076	0.002	723539	Stimulus	S 40
1448	0.002	724001	Scanner	Scan Start
1448.12	0.002	724061	Response	CR
1448.322	0.002	724162	Stimulus	S130
1450	0.002	725001	Scanner	Scan Start
1452	0.002	726001	Scanner	Scan Start
1454	0.002	727001	Scanner	Scan Start
1455.038	0.002	727520	Stimulus	S 30
1455.986	0.002	727994	Response	CR
1456	0.002	728001	Scanner	Scan Start
1456.186	0.002	728094	Stimulus	S110
1458	0.002	729001	Scanner	Scan Start
1460	0.002	730001	Scanner	Scan Start
1462	0.002	731001	Scanner	Scan Start
1464	0.002	732001	Scanner	Scan Start
1465.076	0.002	732539	Stimulus	S 30
1466	0.002	733001	Scanner	Scan Start
1466.096	0.002	733049	Response	CR
1466.298	0.002	733150	Stimulus	S140
1468	0.002	734001	Scanner	Scan Start
1470	0.002	735001	Scanner	Scan Start
1472	0.002	736001	Scanner	Scan Start
1473.096	0.002	736549	Stimulus	S 40
1474	0.002	737001	Scanner	Scan Start
1474.126	0.002	737064	Response	CR
1474.326	0.002	737164	Stimulus	S110
1476	0.002	738001	Scanner	Scan Start
1478	0.002	739001	Scanner	Scan Start
1480	0.002	740001	Scanner	Scan Start
1481.096	0.002	740549	Stimulus	S 20
1481.928	0.002	740965	Response	FA
1482	0.002	741001	Scanner	Scan Start
1482.128	0.002	741065	Stimulus	S150
1484	0.002	742001	Scanner	Scan Start
1486	0.002	743001	Scanner	Scan Start
1488	0.002	744001	Scanner	Scan Start
1489.076	0.002	744539	Stimulus	S 10
1490	0.002	745001	Scanner	Scan Start
1490.13	0.002	745066	Response	Hit
1490.33	0.002	745166	Stimulus	S130
1492	0.002	746001	Scanner	Scan Start
1494	0.002	747001	Scanner	Scan Start
1496	0.002	748001	Scanner	Scan Start
1497.038	0.002	748520	Stimulus	S 30
1498	0.002	749001	Scanner	Scan Start
1498.1	0.002	749051	Response	CR
1498.3	0.002	749151	Stimulus	S140
1500	0.002	750001	Scanner	Scan Start
1502	0.002	751001	Scanner	Scan Start
1504	0.002	752001	Scanner	Scan Start
1506	0.002	753001	Scanner	Scan Start
1507.076	0.002	753539	Stimulus	S 40
1508	0.002	754001	Scanner	Scan Start
1508.132	0.002	754067	Response	CR
1508.334	0.002	754168	Stimulus	S120
1510	0.002	755001	Scanner	Scan Start
1512	0.002	756001	Scanner	Scan Start
1514	0.002	757001	Scanner	Scan Start
1515.038	0.002	757520	Stimulus	S 20
1515.918	0.002	757960	Response	CR
1516	0.002	758001	Scanner	Scan Start
1516.118	0.002	758060	Stimulus	S130
1518	0.002	759001	Scanner	Scan Start
1520	0.002	760001	Scanner	Scan Start
1522	0.002	761001	Scanner	Scan Start
1524	0.002	762001	Scanner	Scan Start
1525.02	0.002	762511	Stimulus	S 20
1526	0.002	763001	Scanner	Scan Start
1526.064	0.002	763033	Response	CR
1527.764	0.002	763883	Stimulus	S121
1528	0.002	764001	Scanner	Scan Start
1530	0.002	765001	Scanner	Scan Start
1532	0.002	766001	Scanner	Scan Start
1534	0.002	767001	Scanner	Scan Start
1535.058	0.002	767530	Stimulus	S 40
1536	0.002	768001	Scanner	Scan Start
1536.058	0.002	768030	Response	CR
1536.26	0.002	768131	Stimulus	S130
1538	0.002	769001	Scanner	Scan Start
1540	0.002	770001	Scanner	Scan Start
1542	0.002	771001	Scanner	Scan Start
1544	0.002	772001	Scanner	Scan Start
1545.058	0.002	772530	Stimulus	S 10
1545.952	0.002	772977	Response	Hit
1546	0.002	773001	Scanner	Scan Start
1546.154	0.002	773078	Stimulus	S120
1548	0.002	774001	Scanner	Scan Start
1550	0.002	775001	Scanner	Scan Start
1552	0.002	776001	Scanner	Scan Start
1554	0.002	777001	Scanner	Scan Start
1555.038	0.002	777520	Stimulus	S 40
1556	0.002	778001	Scanner	Scan Start
1556.068	0.002	778035	Response	CR
1556.268	0.002	778135	Stimulus	S140
1558	0.002	779001	Scanner	Scan Start
1560	0.002	780001	Scanner	Scan Start
1562	0.002	781001	Scanner	Scan Start
1563.058	0.002	781530	Stimulus	S 40
1564	0.002	782001	Scanner	Scan Start
1564.052	0.002	782027	Response	CR
1564.252	0.002	782127	Stimulus	S110
1566	0.002	783001	Scanner	Scan Start
1568	0.002	784001	Scanner	Scan Start
1570	0.002	785001	Scanner	Scan Start
1572	0.002	786001	Scanner	Scan Start
1573.058	0.002	786530	Stimulus	S 30
1574	0.002	787001	Scanner	Scan Start
1574.078	0.002	787040	Response	CR
1574.278	0.002	787140	Stimulus	S130
1576	0.002	788001	Scanner	Scan Start
1578	0.002	789001	Scanner	Scan Start
1580	0.002	790001	Scanner	Scan Start
1581.056	0.002	790529	Stimulus	S 40
1582	0.002	791001	Scanner	Scan Start
1582.058	0.002	791030	Response	CR
1582.26	0.002	791131	Stimulus	S140
1584	0.002	792001	Scanner	Scan Start
1586	0.002	793001	Scanner	Scan Start
1588	0.002	794001	Scanner	Scan Start
1590	0.002	795001	Scanner	Scan Start
1591.094	0.002	795548	Stimulus	S 10
1591.958	0.002	795980	Response	Hit
1592	0.002	796001	Scanner	Scan Start
1593.66	0.002	796831	Stimulus	S121
1594	0.002	797001	Scanner	Scan Start
1596	0.002	798001	Scanner	Scan Start
1598	0.002	799001	Scanner	Scan Start
1599.094	0.002	799548	Stimulus	S 20
1599.962	0.002	799982	Response	FA
1600	0.002	800001	Scanner	Scan Start
1600.162	0.002	800082	Stimulus	S170
1602	0.002	801001	Scanner	Scan Start
1604	0.002	802001	Scanner	Scan Start
1606	0.002	803001	Scanner	Scan Start
1608	0.002	804001	Scanner	Scan Start
1609.018	0.002	804510	Stimulus	S 20
1609.682	0.002	804842	Response	CR
1609.884	0.002	804943	Stimulus	S110
1610	0.002	805001	Scanner	Scan Start
1612	0.002	806001	Scanner	Scan Start
1614	0.002	807001	Scanner	Scan Start
1616	0.002	808001	Scanner	Scan Start
1618	0.002	809001	Scanner	Scan Start
1619.056	0.002	809529	Stimulus	S 30
1620	0.002	810001	Scanner	Scan Start
1620.028	0.002	810015	Response	CR
1620.23	0.002	810116	Stimulus	S120
1622	0.002	811001	Scanner	Scan Start
1624	0.002	812001	Scanner	Scan Start
1626	0.002	813001	Scanner	Scan Start
1628	0.002	814001	Scanner	Scan Start
1630	0.002	815001	Scanner	Scan Start
